reco_bureau_id,MIN(months_balance),stat_for_bureau
01c2c66c82ccfad0b0411507bee72093,-3,X
01c3041b1b5fe7fffee5f0dd4bb4ad4f,-3,0
01c47db3f270189795b45b8d23e37eaa,-3,0
01c54576a81835831ff5516de7115af6,-2,0
01c5513917693cd2d0cc1f1b0e6380d7,-3,0
01c62a6034a65e41753f694a3d5b0c77,-3,0
01c65cd565e1eb0aa67c4322da7d534d,-3,0
01c6ada99ccc705275bb6fdb3bc65741,-3,C
01c6b6083b5fa1c8afe655451117a574,-3,0
01c90c5c012374dfbc247823a7a0e445,-3,C
01c961de18d51b24ac9a96dd7ac88b13,-3,C
01c9693b6613009069d7095be90fbf87,-3,C
01c9f5619305a0418bf5431168ccd7c6,-3,C
01cb4a7085520120e0d0d5915a512ff2,-3,C
01cb829b5df5080894fe2c48f7edf565,-3,C
01cc01b31b74bd93e1a89a64e78f3313,-3,1
01cc2acbed784e84a86aa5a043d252bb,-3,C
01cc7394b8467cd92e249915a5ce6d90,-2,C
01ce43eef8d999b52155332bc5d29577,-3,C
01cf2aa40004922fb7a1c702781b6b7c,-3,C
01d0eebd15fb75857f3644164c708ff6,-3,0
01d280aac36b3df0cc3f5e69396e3b18,-3,0
01d46f0af060d3fde637747245885bef,-3,C
01d484c3b9ab1cde12afbda24ff11ee7,-3,0
01d4ccf6e5afe8c390359f57e1242256,-3,C
01d4fb86d8972127259629610e0fe479,-3,C
01d7d495ee194153b958fd1ff9f918fb,-3,0
01d8872877031b73261afe0d5d1903a8,-3,0
01d89ddbe46dac9269bb5a0cbb1f22a2,-3,C
01dd267648aa6d634774ca2eee00677d,-3,C
01ddb6dc551d5a1e4c2b3d637a06bdc2,-3,0
01dee186653992de676f9d47a48de355,-3,X
01deff2b67b38fa5aa4dc821af8b31c5,-3,C
01e1868d7ec18ecc332f42e95e5bdef5,-3,C
01e222956013067e27ac6102d97271b2,-3,2
01e25bd0b3aacca44d831458381e9133,-3,0
01e2d46af9cdda512abcfb7873dc7b87,-3,0
01e380a91265251adb31234966bf9c0d,-3,C
01e43636aeef67c446dd4acef48733d2,-3,C
01e444e16821abfe78f84c1cc2b95753,-3,0
01e48af3ec4324670d4a727876688832,-3,X
01e53f2909277af38a216d74ce5cbaf7,-3,0
01e54c5891cf007293055eeeef791476,-3,C
01e6e54299de86b021e6a9306799479d,-3,0
01e79c58232385535e1a737820c0cd71,-3,X
01e8af4a7ab9e1d108c14d18eaf1ba1b,-3,C
01e982f539644d4b4087bff40ee30aa7,-3,C
01ea92726c94bc554d4a7e665f9c79be,-3,X
01eadfa63e2640cd8620dffdd09536ae,-3,C
01ed84376a54212a70491e9836310fd1,-3,C
01ef191caf760c933d238a825c3b5593,-3,C
01ef9840216b640f9ff01888e3c58984,-3,C
01efa3a1a42e1e74dfb67b0faf6c5378,-3,C
01f032fd10a98165b0b060bae3c8038e,-3,C
01f0331d315fb762a5980514436a52c5,-3,X
01f3a9a169c6573d4035477ba3689224,-3,X
01f463d7ddadcb3ac72458249614ce21,-3,C
01f4a0bd76a19069d6dbd0cb12edcc9e,-3,X
01f5c2a29da9da928c2422e9408b5577,-3,C
01f5ccf3fa8683f6aa83179237a45de0,-3,0
01f7d0b2249e608217fad2b3caa29d29,-3,0
01f7f6e007a9dacfc493df5b76733969,0,0
01f8a214d25af4fd4011f18c88fda78a,-3,X
01f8e142821e5e0d6339817519f2e77e,-3,X
01f93c02e98a02049efad6611bc7fc8d,-3,C
01f98259f6b8b29d2b6772a3e173eb34,-3,C
01f9cb04808447ed85578047175a118f,-3,C
01f9e2cb1a57aad9a29e535dcc901278,-3,C
01fc4f93e04c397490576c0ae4c1d572,-2,X
01fdb98e499343c1408f61062a92b2ef,-3,X
01ff3582fa69152df9ecc8d4a9106c7c,-3,X
01ffdd0b8ab758adb6896eb9b2f572fa,-3,C
02013ec71ded7bfd71c24a08fc486b18,-3,0
02020b3f8ea728c63b294724d45341fd,-3,4
0202860ec879ac448326c27e8149b0cd,-3,C
020320350e9f14b31e1221100a770906,-3,C
020365f10377431e3b3bb78971d35db0,-1,1
0204008745fc1b10a98fd7ccfc513705,-3,0
0204715147e186aa3efc5f19201e3359,-3,X
0204b83451f3de32597615789822ad3f,-3,C
0204c9a1f64391c96acc92da2eed6902,-3,0
0205c454a27fa66dbfe01ae3fbaf6ca3,-3,0
020610d8bd6f8c5cd173d86c5bef71ba,-3,0
020701bb0aa3ea8c41a4347f77b74c15,-3,C
020791fa3703de8c266a21e17261bfec,-3,C
0208f383f3cfbdd388a79af27e9633ca,-3,0
02099dab2bfdde426a117d00c6149cb2,-3,C
0209a7a7729fc9c36f156e99ac7c4b9f,-3,C
020b0de1e0cc753090f4548aab820901,-3,X
020bb0ed38f46bae2d1a0f32c366d2ae,-3,X
020bd41b0b7e2eb2d1e233bedd52960f,-3,C
020cac2b7536bee3a17c315914277310,-3,C
020d0c9c70d2f67870ab056abb246df4,-3,0
020d7ac6e3e7447ddc7bd6fd37a761f1,-3,X
020de77c21fd68a59836c96c63ef245e,-3,0
020f7eb5f1d27e3a1fcfe103f58b6537,-3,C
020f880fca8e1c4c3af0680953624f4f,-3,C
0210190ac67a9a5cefe653fede9a4efb,-3,C
0211a2108ca926e99f3bd32c8c881da3,-3,C
0212f6a21e117581dfba807c8e520d76,-3,X
021306dff244dfc9f55c238b627158ad,-2,X
02140a5ef79453c55805cb5edbaa10ee,-3,0
02169dbb1e5280fde13b009d406a9fba,-3,0
0216edbd18c8eb1e6b8dd8b0be1a3c81,-3,0
0217f34c2b6045fc6f4c3c29d0d2023c,-3,C
0218e82dcf277ebe3df98e273502d591,-3,C
02191904dd98fa3e5416a20dc51f3a5d,-3,X
02196f4b13499e56cf0f8a541c857183,-3,C
021a466cdc04fd08cf4685eb3b842fc6,-3,C
021a5ba20ad13ac110e55bc630eacec4,-3,0
021a6629ecaf1fc3d6f82455c95df3ba,-3,C
021b4c3d04e4e4c03bbe68874707c191,-3,0
021b93ef0be9b428b024d65c26a52ff8,-3,X
021bd02e058474633448028432c56955,-3,0
021d011c8b23d02665498376b42a4519,-3,0
021ed958a38cc5ca2b080dadafcc54a6,-3,C
021ff5cca8d0f09050e984080ce9126f,-3,C
0222afe2cf0d40bbe0d7c7eb1607d8ce,-1,C
0222d3f37ea5e46a2a8f3528e031c0e5,-3,0
02233e59be0d1077b27a59e4f3d1d9be,-3,C
0223f7bfd4c74498d27c8066f1e51adf,-3,C
02279eb253c52a79c5fea564811375ad,-3,C
02287afd4c40503a1137d858041a0451,-3,C
0228b0f7556a11dac379bf337c4f3b53,-3,X
0229d9ce6deb268ae86027f24169d0a5,-3,C
0229f493178ddf7cfcfa1df09d8e8b32,-3,C
022a09f9c300c7a2bdacd8af87902ad7,-2,0
022c843b8ae0ffb4a1b25b416349cbbf,-3,0
022dbe0307d69f8823442ba0fc59312e,-3,C
022e2ff563285149247bd4c816a56f72,-3,C
022ee450c387ef01d0ed29c195b46de2,-3,C
022fc92d0bddc94312a2aea01f938cac,-3,C
0230713930dcac3af4198088d36a33ba,-3,C
02309fb02a08e8d2d2f33a5d1a9f017e,-3,0
0230f9125baf7202f873666ee2ce4edb,-3,C
023188a93618058f1d5f290d1091903e,-3,0
0232574b6b5e43adcec1c61b057343a4,-3,C
0232fef0ee6083f003d24ac896ae301d,-3,C
0236ce3beef8d6ab13bbeec1eb937aab,-3,C
02384404fe849bacaef7ec380d09874b,-3,X
02385eff57c5ecc18f9929c219844044,-3,X
023b1d7366a20c494f7941b555628ee6,-3,0
023b950af8aaf83c55ce651e9614521e,-3,C
023c35edaf9f347c5c3f6f8226e78d0e,-3,0
023cd51187eb8faf60df45ff183ee3cb,-3,X
023d01962e4f036c2c17ca2b84954e9e,-3,C
023d666355f2f841c0b3dd3d73f226b6,-3,0
023dc5047cb69589363c8af58a340385,-3,C
023fd96a5d325b25fd71b7f7a3ffa160,-3,0
023ff27c94bd798452b35aaa090b4b9e,-3,X
02404da2e4bb001047520b1f1d10f34f,-3,C
0240add5575d8a34698e344d28f18273,-3,0
0241fe58bd70c6b67042599095978cb0,-3,X
0242122dd8d7cf10e1642a67460fc671,-3,C
0242be83738d5a7e096422e73d365754,-3,C
02438768fd72b812ced1d345f35f0f40,-3,C
02445a6c97972fca43709e67c0d35cf1,-3,X
024480a909ebe4b880b498b3d5e88068,-1,0
02452062d790d9ce683b91f3b5689dbe,-3,X
02466aadcd12b7f98b35886e60a07de2,-3,C
02480a7e30d1b11cebf61e1ef5bab38b,-3,0
0248bee495ecfff972c632a1440874d5,-3,X
02492a35ec9507e71d5fc625be3cd3d0,-1,0
024a6b73d4465f95d1bdbe4d77220bc8,-3,C
024aa09057f47a88c8b42de398d7bcc5,-3,X
024aae519efc57846c6bde8dd72fc400,-3,C
024aaf7131f4a7776a94309e58b1cedf,-3,0
024bcd281089c1b8d6d2768bec0c2fea,-3,X
024bcd974ca179ab4e0a6bf1c686bd3d,-3,C
024c3c37007043a03f5bc5c7d2813f55,-3,X
024d1de815b27c023960b52c252faf23,-3,C
024e1772ba2b984288569ed4d258484c,-3,C
024e4c17e358afde65837dbd0cea09d5,-3,0
024e685f544d5773d8f1433816a8b404,-3,C
0250799adcb6ea282701e679c030ec3a,-3,C
02510a6219cce5abb49659a4996a2450,-1,0
02515d17c219a0ea80a92dd7ae6d2cfd,-3,C
025266ee673ef96922d29df4e57d916e,-3,C
02529603f88fac23b0570c40b7369ae3,0,X
0252ac678b0e4d3e028d55caa97c7992,-3,C
0252ebbbe3564c31cb78c1c84bca6297,-3,C
02534f55b3b50b5d0ae8e5135b4898cc,-3,X
02547703e62acdc048fce01c225254fb,-3,C
02563c79dc24ac8074c96299ef515c0c,-3,0
0256d4a78156bbc54151af195de74fbd,-3,X
0257e7eed640c7c1afed53a3a4b2fb17,-3,X
025883d65170696b5906989510bee529,-3,C
02595d7e5fa4306b0b669b1427c7ff9c,-3,X
025991043684f36f9b6fdd6cb3ab395d,-3,X
025af1a07aebaf0a21e91a61a7ffa3f8,-3,C
025bca23782e847812282127ebc0daa2,-3,C
025c0a99e126f065faf705183c8acb08,-3,C
025d4643611bdc0b6535955fbee4b335,-3,C
025dd41c49c014b07df8ca71e9d81346,-3,0
025e28ca2bbbf08dae8750d53ac00d45,-3,C
025ecb2f60d70e60b24326943032dae6,-3,C
025fa6ed9013eb539ce1f7d6efa3b625,-3,C
02614f07c03d2068a72426d14ace5509,-3,C
0262ba8e8cb46c23d5b7255e58e13c6b,-3,0
026315c07a3ab94d245cad5f8d95f4a3,-1,C
0263b6c34bf30b4ed610a099fe6b547f,-3,X
0263bb6e56a36d39294d25acd92e8467,-3,C
0263db5f68ecf78608cf652b91ec9879,-3,0
02657c060e7f7001a1062056af54b05d,-3,C
0267852b6eed03a5073516484ea39b3e,-3,C
02679df6e5c1ce9f938a58e7ba98ec56,-3,0
0268c78a87d1c9cd2b6d24a318e8b921,-3,C
0269c3ea0688cc86401334412ced2844,-3,C
0269ed7a4ddd04dfa77c89b6fcd5536f,-3,C
026a0309b06f611f46ac792b78096187,-3,C
026a2918751b24f0be8da8baa81a2568,-3,0
026a69542873bfc79134f06eaec1fa7b,-3,X
026d425adbbede6bcb78275f6f33dd53,-3,0
026e1d26130d7de5831651b6e7f1e343,-3,0
026ee8ca77278faa9ed48844ca866a2e,-3,C
026f2c1d542cfa6c8fbe3b2bc840d2c5,-3,C
0271ea624ef3f6003cbc76cb1c4b7506,-3,C
02750675ffde0bfe1bfe3d7970e9cbae,-3,0
0275bd8df3be167ba845e384f040ba73,-3,0
0276a5bd57c40c2078f5ca92336f99c3,-3,C
02772effd1271ead90961f35dc1975b2,-3,C
0277b7d71bf3f79564d87c5255432e58,-3,1
027826b723fe9136d1393e2f44b0e293,-3,C
027a06337f2f584a9c87238a79724943,-3,X
027a1f37bd3d1ad35f3cfa7ac0a519c5,-3,0
027a332597e1fabbcbfb4becdc04db57,-3,C
027c109dc592cd01f1d4845e5af27592,-1,X
027c236ded3f844eb40ab9408e7731ec,-3,C
027d24368ae670f061fdb014f193340b,-3,0
027e06559911f9add79b2b498584437b,-3,X
027f7d6959bd9c687daf793c5326e14a,-3,0
028010a00de0eb490aace4f0c5ebd1be,-3,C
0280791fff410a6ac0ad12748128f1f8,-3,X
02807f0e9e6eb63405490c692fd6c20d,-3,0
028097592a9f4f951dd3acc0626ed540,-3,X
0281e0a3fe3ab56220564001cfd2539f,-3,C
0282c57a1713edd9fee300c12f894e24,-3,C
0284cedc15fafb9216151b58b1f9ef2f,-3,C
0285b9a96862c33c071facf8db0b71d8,-3,X
028702537d335d5fd7f2f3c9d646189b,-3,X
02871b19e38353c54be73aece7314ee9,-3,C
0287c5b2063586a1007f6929ae59def1,-3,X
0288e1f8eaf619c10562c4221a15eed5,-3,C
028a77b24f55920e1e409f8c052e4da9,-3,C
028ab650f66c24a5115abe6b8354a01b,-3,0
028ba4fbf2d866b47a26768f0cc5b3df,-3,X
028c030ee1b47364dffd1f624d8612de,-3,C
028d9512262ec52949ea82f2b674345d,-3,C
028df2be0a56bd3c412ee3e3a9212f69,-3,X
028ef3ab28b8852619c6227fd2da3dd5,-3,C
028f5e46cc705bb55acbf9dc5b34df13,-3,X
02906452a2acf3f1913af65f7beff223,-3,X
0290efa018ffe4dae8562e1bce914dd4,-3,C
02911701d00cbf5e7309c8a970f4f69c,-3,X
029221da4c58d5bcda3f9eebb481846e,-3,C
0292fb8d98d2f02fe12ec08218ce284c,-3,C
02935ebf05a27c94b2d11809f3ca5983,-3,C
0293a2d5b0ae4e28a59bdd27f8617aea,-3,C
0294da2b31e415a810c3f6bcadfc6a93,-3,C
0294ef7278ebbff63a30f97e944bd26c,0,0
029509c15170f96258414d91fae81fff,-3,C
02971e604fce4fea76ec748d1790324b,-3,C
029a3649249d41142a06b5f2a756ca64,-3,C
029a3e988789c9fd41fb241bc1a352c2,-3,C
029ad9013d59234996343e8ae74c3665,-3,C
029adf066d84069d009207203d9295f2,-3,C
029bde50f7254de474b59f42648bdc37,-3,C
029c48a57c9ad32ab1df458bc91f7a3b,-3,C
029ca72f562ca9fb4f3bdfb4e691c1b6,-3,X
029d29e5c79ff926f148211322d456bf,-3,C
029d2fe0a650b473bc8580b40a56d0c2,-3,C
029d547e61271cdebb10c3914a2f2ef4,-3,X
029d74e032b76360b13d383b04e4c213,-3,0
029d91a02e906361f50b4bad06759add,-3,0
029f9b31e776a63ad90db24b960cd21e,-3,0
02a1cbb8098d4e27ac4654b92c112c2d,-3,X
02a21549223923722917f2e7f7c47410,-3,C
02a25f90d6aaba428b1112ed0067ca50,-3,X
02a3739fbadc709f86696788664d8b4a,-3,C
02a4faad2882bcb9791621bbcea6743d,-1,0
02a5736f0a413a4a42f23ac46899f5e3,-3,C
02a6148762f87dd51431582be3997ce2,-3,C
02a77e4d9f4b718f240035785f99066f,-3,C
02a80cb3406a3f329184f185be1f745a,-3,C
02a855aff97d0112d4aa9f553f7a0294,-3,0
02a903935f12ccadde6c0f54bfd9af6a,-3,C
02a91e3379baf800d4f92d2b6e66f9bc,-3,X
02a968e31d79925a19638c62f0352e5f,-3,0
02aa04fb99eb81c4f9c792ca1caf7983,-3,0
02aa8b7d267e734e178ea8747c8ddac0,-3,C
02ab730cb70e5e2f0bca26ded3d6ba24,-3,C
02ac1d730cfc5afaaa9db49fd3499692,-3,C
02ac22f177cb96603539a7d4ec5de81a,-3,C
02ac6fdb0aaf972a322cd8f4f804b5cb,-3,C
02ace5b14ca38c9578f284db8c2b7ea5,-3,C
02acf2d4b0f648d5b705da5433202668,-3,C
02ad4a3bc324131bc1aa0a85c2c27923,-3,C
02ad68827d80b21a5b7b111734a12f34,-3,C
02ad7eeb84840d5b2990e39c10b8d2bb,-3,C
02adf9ee8f56dba96faafe943c9ae708,-3,C
02ae33cfebc7a5ee95c5f7b154296ff8,-3,C
02af34af43f37a3eaa3d520869674232,-3,C
02af8453f3d2020330782f60bd3eb882,-3,0
02b1376637353504ab8b1511afb93c9c,-3,C
02b1a6e400409d98cb6c9f882c686444,-3,C
02b2abb09e6a9d1cb9734572e0dfda7f,-3,C
02b40bdd519d9583bb2603a7048abf18,-3,X
02b58f42226d15ad61529cfe7fedcd74,-3,C
02b76f3ac32cb5bf7eb5f098eacdab54,-3,C
02b889b23f222caa134bf6106c23cd1c,-3,0
02ba656571bec81dc19812b7d2060485,-3,C
02bac660e6e15c4738a67cb0838429c7,-3,0
02bafd944b2e9748d8772d34883bf5ae,-3,C
02bba5f4284ce6418658895eda81e175,-3,C
02bbe9db36ebe52b50a8143f2de308a9,-3,C
02be00a53269ab57ea4042bd94958795,-3,C
02be873729efbb24611679607fc055a1,-3,0
02bea8f7edb787317029a66748b14588,-3,C
02c0389ed01bfff1484077dc5163d097,-3,C
02c07a62d6982433635e0f926b5f2e10,-3,C
02c0a6d085a549e01a884085a26b5126,-3,C
02c15b254d21bb6b4da5ccdbeb81b939,-3,C
02c1c243250814cb508571525100e4aa,-3,X
02c29d1b099be9f9ce15ebba3f2ab93d,-3,X
02c2a32e263c57b25df61495cf3303ad,-3,0
02c3c733210abe657562fd55eb562a6d,-3,0
02c3e57fb32b8d272799ad10b73a5ec6,-3,C
02c434b68603b8867886540862ccd596,-3,C
02c4b1ccc6844e345e73cdedc15a7ce0,-3,0
02c5ea2e7de5eeaac67b2fbadeea39d4,-3,X
02c698e3e5092e56f2298ce3aefe1490,-3,0
02c6e899d28bfbd8d4859561803465e7,-3,C
02c72dbd3720a1d5a993a2ffa7c709c9,-3,C
02c7399e4e5ddf351de70c183fa10768,-3,C
02c74221dac2b126ac3778f2b597c464,-3,C
02c77267ea05d71e62ed5c030345f8af,-1,0
02c7cf3f7ec2743421c8a6f638f8c6e7,-3,C
02c8097291a713c73b827a5197f3053d,-3,C
02c8857ab3950ca3068ad94a8b8f9ed8,-3,0
02c8c4e531b023ee0eda5384b27e496a,-3,C
02ca7eb50709ad4535f8f774b5100d38,-3,C
02cb5be97b948122efff900e70d18a9d,-3,C
02cb5c96822e0ac2e83e283e2cf9916e,-3,C
02cc7999c7b7a21b8598858fbe66360b,-2,X
02cd3749a9d62962089a59ff28a530e7,-3,C
02ce52ddde1e209a676c62f42d65d777,-3,X
02d0036a2840744677f10bbeafcbb907,-3,C
02d1300fc6c7a4349078272d2d803580,-3,C
02d13982823c462dcfa3c71930650556,-3,C
02d18e282ba7a30165a8367e399fbdf7,-3,0
02d25c6a704bf9f77c6c45be1f2cb455,-3,0
02d3b6de3c1f8b50ad107bee67a94451,-3,C
02d3e543e604ba262fae57de557385ca,-3,X
02d5122aba8fa169db3cf8af0bbcac56,-3,C
02d608699e2ddaf04c4ef3834ce80146,-3,0
02d6f2cc1745149e68d5117879f6187a,-3,X
02d7333de3a6dd7751cacc7e130316bd,-3,0
02d7b33f4df2b3bb09e0891ecb223ab9,-3,X
02d87c5ece91a93ca13600b04701715b,-3,C
02d88ebb50bee42d4bfae12ec8cccb77,-3,X
02d9d51ed27b9f4625f0e7a75a884283,-3,0
02daeac2a32df9af4dfc349360d41df2,-3,0
02db1853eb7696b18e154569eb2f25b3,-3,C
02dd6ef5adadcf5303f8630dc0229990,-3,0
02de1ba809211ccc10a97176cfc9fb32,-3,0
02de9a22729d512c79ece6bc7be394f8,-3,C
02e129c7aaf6a374a72f6e44569d150a,-3,X
02e161bb07e3b345e10c9cba9cff101a,-3,C
02e1ed75a3a6188544f9f47aa0fab44f,-3,C
02e2f00b157953f8fb2c34920cbad5d3,0,0
02e3144952eda97b97b67025af5de885,-3,0
02e377bfb42d857d962ccacbfbfb148a,-3,C
02e456bd083fd81917a50f4573534fd2,0,0
02e45a8f216457c62c161cf3194fbe2b,-3,0
02e487b32b3e61ad523ae0cdbe529464,-3,C
02e6393955963d3d941d55aafebc7a0e,-3,0
02e7943eda3fbe6e802f0f72b49f1607,-3,0
02e7c3393cdcf447f83897d97f857cb4,0,0
02e89200ade0cabb6a9f7055452f1684,-3,X
02e974fc18c08455f9dbe34127d8bb1d,-3,0
02e99ed248ee59daef15b4a5af320e63,-3,0
02ea8702530db92793fd6d6eb35285cf,-3,C
02eaf5f5a0284c756f2ddbb9d44bed63,-3,C
02eb6cc18dc045643132fae53707ed65,-3,C
02eba81c04eea995ab8c77b5f727046d,-3,X
02ec2832ee93bd6d3e6d01d4a7e42c56,-3,C
02edd405cfd71cd00f0b2ca1545c899c,-3,C
02f119b59e7075c761278e2e3a244e6c,-2,C
02f1ce60c12f79b29bd22d3c6a64cb8b,-3,C
02f213c11f55de6b703209ad05e65d92,-3,0
02f2f2768f1f7036a3b79b515efe7cbc,-3,C
02f4903eab311fb3b129b236d6b25a7c,-3,0
02f5b9ad22e111b6a003ff0c319773e3,-3,0
02f64050697187dae032a95757ff6c3a,-2,0
02f7509985398c210f2897a2fa3cc893,-3,C
02f75973c5d54636d046a671fa41dca3,-3,C
02f85bc31cec5635e88419d86b769715,-3,0
02f88f42155ac2a03e5e3f5339b5bae4,-3,C
02f917fabc5c6d8731777bdc77f5a214,-3,0
02f9287634e1fee5577fad3f491a9e1a,-3,C
02fa56757d0049bf94e9f0d40e186640,-3,X
02faf6b18a01e66afab9978888ebff32,-3,C
02fcf7116a995c07b7a2a9d02f035303,-3,C
03007002fd85c6d3f4714230fe08251b,-3,C
0300a52d5b70bd047bc81011ac591931,-3,X
0300b605da1a9845219d089eba78da3e,-3,X
0300f941b57cf2950ef93296da320e69,-3,C
0301678e3a80193b53249e4ce735939e,-3,C
0302e38054be717fbe56fa671f114445,-3,C
0302f7a70c6f65ebe3f7652c14e78b52,-3,C
03033c37afe3851436f622ab3ac21337,-3,C
0303dd4b73576bb3792376a631c8e93d,-3,C
0303fdda00b6331f8878635e75cb95ab,-3,C
0305b21bc05a1a3d7ac4aa9845d7600c,-3,0
030743c807d7361fa43e54a881747d9f,-3,0
03096f3d8fcec984fedde2b66b8ea13e,-3,C
0309c8b138126449961c67749c14f68c,-3,C
0309f35db7cc1835bcd8d4629914fbe9,-3,C
030a25ef57abad9a49e813d8368cb1f5,-3,X
030a46b7b89ab9bf58bfa3a65bc66fb8,-3,C
030aa59e3c7e689e4c82c0b1cdb602e9,-3,C
030b9506c69b7e615e9b0ab10a8c9231,-3,X
030dc7daf983c8effec8f479f7353c74,-3,0
030f46d7ec3917a8fc78a655d59cdcfb,-3,C
030fe0811fae833865ca6af6352f0c5f,-3,C
03120d6b7e8a9aa4fc1bab903230f5bd,-3,X
03121c835492d2a4198678cf6170123a,-3,C
0312e616fd163318646adfc3c8344220,-3,0
0314086af7020f46e8d51f6f6036cb59,-3,X
03161a70e06186845576cc614439706d,-3,C
03176ead45152afff0cfb47c7f678673,-3,C
0317c6e6d6de2611d4b5cbb306ae458a,-3,X
0318fc1d40e8769818b470ca2bed126d,-3,X
0319b1835431a4db2a070df2461e889e,-3,0
0319f649393bbf6b0bc7df66808238fe,-2,0
031b3f34c87b7cae4cd73ca0c13a3965,-3,C
031f54d2270cea9b816143190803a095,-3,C
031f62cd1448295bd482571f13191f78,-3,X
031f9196803fffa725ad51b8e675f3a6,-3,C
031fe0fd3b0d1a1529959d4e2fd84f5a,-3,C
032180a65b4c49f274b6b43cf0c56409,-3,C
0321b0d56e3d000f36113e51a954de4c,-3,C
0323c1711718a146bb8c16f35afd1b87,-3,C
03244514c6f563323fec386607c26eb3,-3,0
032595e49dd4a89a2f8ce62158e52c91,-3,C
03264305eae7589ae12992959122cc25,-3,C
0326b904980faf09bb4c8fea31eea03e,-3,0
03288f98fb7f887492f95a350f5470bf,-3,X
0329abd3ec10a4e1efdfb2c5baebd3aa,-3,0
0329df0a30db6472bdc4bc5330142cf5,-3,0
032a228dcf7ed83c234f46bba6056a11,-3,C
032a56d97270ceb256244263d151d1a0,-3,C
032b06e606b70381c10c5a10b82fe8af,-3,X
032d801a082ee9db65c0780dd92d735c,-3,C
032f5b4069bbcf3055b6616133b6bca0,-3,X
032f8b939ae307fd74c4c45d5cd07bd1,-3,C
03316303c29e4d3e353b717f6c005e4a,-3,C
033267f7ff6adb4055b10189dbe78cac,-3,X
0332b2ffc9eb370ec5c4e6106cef0551,-3,C
0332faf1619f8a2b48bb3d20896d16ae,-3,C
0333b0b7b9f8c5d6e1cad5e8d8ff9f76,-3,X
0333fb55802f86b8687ac12971cf3ded,-3,X
033578bb40530a225db0181fa12d6ecf,-1,0
0335acba78654a935c95ec7928374439,-2,0
033613ea5cf93aaadf40e4415b548e9b,-3,X
033632df7e6279bde048b3bb07c479bf,-3,X
033654043f99b1e5060a527f7fa7ea3a,-3,X
0336e45de1e46e5a80937c8f8495bb90,-3,C
03370667347a055996e2ddea7f126a57,-3,0
03375ddd8807b4e9e92e9aa1184a7eaf,-3,C
03379ecb45973b5a9992a0daa5370213,-3,0
033943dcefb2ce7745bfce9ca43a41c7,-3,C
033b005f63b79815c2681bf1a73de491,0,0
033bc09603b5686f0cb75d1e515dc05b,-3,C
033c475fcf2d98e684f4c8c570543f16,-3,C
033e276bcce981c75bc2c77ce23de8fd,-3,C
033e3a937887ae48055fef172c454810,-3,C
033eb4026158701d5de4ce229cffc9c6,-3,C
033f59802f72f61cd39929cdedadc824,-3,0
03413830a31bac30f9781afd9473504b,-3,0
0341b4f6006f51c27f76b8b0d159961c,-3,X
0341f833bff126ca28e3b519a2720de5,-3,X
03426a9f3bae04ae809b9ad5d76d9db6,-3,0
03426f5c858a2af0143161418ff57a6c,-3,0
0342c5c4a23f8edbaee32b0cf61310c8,-3,C
03437d5381bd514e4d8d9c39eb1ab064,-3,C
03444c437be3a16a1f8e8507debc9198,-3,C
0345965a732287ffb48ab40dd19edc2f,-3,X
0346170bed900aaa907a15d37a043d1c,-3,0
03461d342f0fcfa94c2eaa5d3714161e,-3,X
0347f54352f0a38349dcd1ee34a423a4,-3,C
0349b7d21f11945d4422cc73b875e119,-3,C
034a6763271e56fc19a7775615c23c60,-3,C
034aaf8e28979fe63d77c8f6dd19f4d3,-3,C
034ab5da396e032c894fdd6267f26223,-3,C
034c93d1b1e888715a5220af063de86e,-3,C
034cd9625e62bb9c56037aec1a7f31f7,-1,0
034cfd24a3ace9337f95ccfd2d2a1f08,-3,C
034d5912b432df8c7f5bac576d0bd198,-3,0
034d5d6e270c6d79f1794600b17f0fe0,-3,0
034db6cd11486852d50b20be8063b5b6,-3,0
034ea6ea5a4929a5a54ae7e7925c4013,-3,C
034f85708705f3f2312b4aba19ad26e4,-3,C
03517f8e41696497189e9694b4eb8c14,-3,C
0351ad11f4c8627f40af4b857076d502,-3,X
035213be9b0a6589bff7fabf86cf8868,-3,C
03521cf1b99e84f9566841a81fef618f,-3,C
0353ef416fae99196528e3f16623eb01,-3,C
035474152dd58eee82f77db1ce036622,-3,5
035484eae5a97ba865afee4e77ebcd9c,-3,C
0355a0ebd4af672ea4307c6dc43ae9db,-3,C
0356a7ffd3f4249274725652fd1a7bcd,-3,C
035a68c55ea7fec3c2e528d651da9d4b,-3,C
035d12335c8d32fc959c4c4388cc09aa,-3,X
035e690fd58bf9ae53b39a208987b1cc,-3,0
035ecd4070da5374e6ec3e0075a9d407,-3,0
035ef363e7b894df137a3cc433df6769,-3,C
035f678e419c1fb420b011f40cf71974,-3,C
035f78f0aa820d0996f4342d7e19da25,-3,C
035faaf03d6ac86143c23e71bf857284,-3,0
03608505eebc4902c0341803310b86cc,-3,X
0361c0ac3f2ceaa89e452980faa18146,-3,0
0361c6919d0e0a55f4b04183581f82b0,-3,C
03629ebe34aec420d15d63cfab090464,-3,0
03644e15361b683386216a3c022b37aa,-2,0
03651605e741771367fcd34630ae6d78,-3,C
0365bddf9660505f2ccd26dba02ae5a4,-3,0
03674e3fd284223ecd91fb88c7fcb794,-3,1
036779d85b3c62e9a0d2729a8f250c05,-3,X
