reco_id_curr,f_number_of_instalment_num,f_installment_due_date,f_installment_due_date,f_days_entry_payment,f_first_payment_requested,f_payment
051bfeffb7997ede58515cf4ca75f446,1,-29.0,-29.0,-29.0,2250.0,2250.0
0521633e2a659969f22f74739b088681,1,-246.0,-246.0,-246.0,42750.0,42750.0
0523f11f06d9c9ebeec8e7b05f87c0cb,1,-1862.0,-1862.0,-1862.0,315.0,315.0
0527c4449619569cd565d724216aea04,1,-44.0,-44.0,-44.0,9.405,9.405
052f6c71db9bae0206659e576e676c1c,1,-1998.0,-1998.0,-2003.0,5625.0,5625.0
052fff938231babcb6e08d78aa4b2685,1,-1614.0,-1614.0,-1601.0,3375.0,3375.0
05305b7e0e46722f33e4b412f8eecdab,1,-279.0,-279.0,-279.0,383118.0,383118.0
0536a9f17578b68de3a1c63f5da8fda7,1,-116.0,-116.0,-116.0,512.145,512.145
0537c9ad91c88da163ae163bc1cbf715,1,-476.0,-476.0,-476.0,145350.0,145350.0
0538d7ba8363834085847b8c1b81e354,1,-2015.0,-2015.0,-2015.0,247.725,247.725
0540a8a26a61b674636473dacc1237fd,1,-2026.0,-2026.0,-2026.0,559.215,559.215
0551d8abb0c173b8326c3ac9db62ab96,1,-145.0,-145.0,-145.0,280.71,280.71
05523000e95f3d0bb6500eb1400dddd1,1,-370.0,-370.0,-375.0,2250.0,2250.0
055f72ff27ec2304714d09eb0fb32c31,1,-75.0,-75.0,-75.0,2025.0,2025.0
055fc070ac6cc728b4c2e7819c10e36d,20,-2088.0,-2088.0,-2088.0,211.905,211.905
056016f53562ab10e3932b525f9d0b04,1,-1089.0,-1089.0,-1089.0,9540.0,9540.0
056027bbefd148546e6442b1fb2f0809,1,-170.0,-170.0,-174.0,29042.0,29042.0
0561c4fbcb263222d2af8d46f9266c52,1,-272.0,-272.0,-272.0,11.61,11.61
0563932710d3cf09c46b5c41d69099df,1,-270.0,-270.0,-270.0,157500.0,157500.0
0564efd279b782a41db546900271ebfc,1,-71.0,-71.0,-82.0,4044.6,4044.6
056ebfefce71209ba30e11cb309bf732,1,-299.0,-299.0,-302.0,3126.74,3126.74
05717b4a84ef8709c1b5b9eabdf2ba9b,1,-2327.0,-2327.0,-2327.0,13771.8,13771.8
0577adb7134c449646003a8a87ccbc8a,1,-456.0,-456.0,-456.0,6750.0,6750.0
057815effbb55578d2247847c6838047,1,-1002.0,-1002.0,-1002.0,413.46,413.46
0579cfc448c13b16fcf20be26771614d,1,-273.0,-273.0,-273.0,1953.22,1953.22
057aa12d30d1aa4b7ea4ceff3341dd72,5,-1693.0,-1693.0,-1701.0,3375.0,3375.0
058e498a48b89d27100ec3d24dcbb3a2,1,-2010.0,-2010.0,-1982.0,5625.0,5625.0
059ed333b5fc567dcea3125229e6e302,1,-61.0,-61.0,-61.0,2260.53,2260.53
05a9c99d9bebd41aa92debcc3f528bce,1,-283.0,-283.0,-282.0,10178.9,10178.9
05a9e2a567eeadfdb1d910a80c8913c8,1,-43.0,-43.0,-43.0,45000.0,45000.0
05beaf6d197aef4595166348679c1402,1,-26.0,-26.0,-39.0,13557.8,13557.8
05d812cc332259d4ef2b8718af4914eb,1,-161.0,-161.0,-178.0,4755.02,4755.02
05d98e87df43fa7cccca745dd044b693,1,-162.0,-162.0,-162.0,440.1,440.1
05dd8308b261ed717dc7cf0dee631f68,1,-120.0,-120.0,-120.0,1094.85,1094.85
05ded3669453f14143a799f854b82faf,1,-157.0,-157.0,-157.0,3041.37,3041.37
05df7d890dc00386c6911d3a646ed295,15,-1213.0,-1213.0,-1243.0,67.5,67.5
05e8ca51658ed8f84d748f9eb3484e8e,1,-1356.0,-1356.0,-1372.0,13500.0,13500.0
05f200e52ae2f1bc627ced5f0b7e1f0c,1,-239.0,-239.0,-258.0,1345.5,252.18
05f218681a74c0fc5bb3dd2783fc767d,1,-39.0,-39.0,-39.0,2467.3,2467.3
05fb8165ddb39b39ad18b10298344385,1,-612.0,-612.0,-612.0,157.905,157.905
05fcaf20abfa9ea9c26dab51d3080f76,1,-366.0,-366.0,-366.0,4586.4,4586.4
05fe568804d01e0f078aba4839f17250,1,-158.0,-158.0,-168.0,39164.3,39164.3
0605a7a945fc0749ada250ea569c0832,1,-1896.0,-1896.0,-1896.0,2250.0,2250.0
0607f12b2ddc5900fcac14a2b55cf699,22,-1102.0,-1102.0,-1103.0,5400.0,5400.0
0608d1f5a7f6154349f92378bac7e9c3,1,-957.0,-957.0,-957.0,13.995,13.995
0609174c75e6a0e1bb7393787517ea0c,1,-305.0,-305.0,-315.0,7800.44,7800.44
0611cdf1dbb10d2fb69e27e42043f354,1,-762.0,-762.0,-769.0,20133.0,17.955
06132fca51f4bca3a799c365fb531180,1,-100.0,-100.0,-100.0,91.665,91.665
06177ee4c71ab3ab16e16f5b3cd330b3,1,-24.0,-24.0,-24.0,2250.0,2250.0
061bef81bf51e9b42ad18eb6b8d2a773,1,-108.0,-108.0,-108.0,2330.05,2330.05
061cbca2bb1fe678e705d89ac3c63b49,1,-1090.0,-1090.0,-1109.0,265.5,265.5
062330fdbe1782907c6da323be91f9e1,1,-492.0,-492.0,-500.0,22500.0,22500.0
062f0a46377ab45455bc0491f7a848eb,1,-2416.0,-2416.0,-2427.0,9000.0,9000.0
0632debb4e243065ecd28cb3216f4762,1,-98.0,-98.0,-98.0,2223.04,2223.04
0634e77aa97a136442f75748f0d60f73,1,-94.0,-94.0,-99.0,6782.81,6782.81
063522186bd4a2add962311010032468,23,-1638.0,-1638.0,-1638.0,175.14,175.14
063dec1ca22f9ab4dca93aa879e1b9b0,1,-154.0,-154.0,-154.0,517.41,517.41
064ba2e584c4627b913a19ff29f0c5cd,1,-253.0,-253.0,-253.0,11.475,11.475
0657c13a94968e7b91c51c0d8efe3e5a,1,-324.0,-324.0,-333.0,4061.07,4061.07
066a90181ec42684a5ce1a9ec638627d,1,-179.0,-179.0,-179.0,2064.42,2064.42
066b157f349ca365735a29335b3fef71,1,-376.0,-376.0,-380.0,7037.5,7037.5
06743d62117374ba1a9e6ae2324baf51,1,-67.0,-67.0,-67.0,412.29,412.29
06776c7522931b2a0232a42441e296ba,1,-558.0,-558.0,-558.0,4500.0,4500.0
06791917de4018a626db8719d548c5a3,1,-330.0,-330.0,-332.0,11691.8,11691.8
067d06a4beb5770e3b14f059b8860c24,1,-201.0,-201.0,-203.0,2250.0,2250.0
06802a33fd97f2d348479925db7a9cd3,1,-1199.0,-1199.0,-1212.0,6300.0,225.0
0681cc61f9d11953f16883ebd612631e,1,-177.0,-177.0,-178.0,2345.85,2345.85
0682bdacb62dd172f1ef3a76e1aa1e14,1,-1638.0,-1638.0,-1638.0,349.74,349.74
0686005136cef3acff59740fd369f613,1,-1153.0,-1153.0,-1153.0,4500.0,4500.0
0689e0b231a80b68724f9cc8f16431ae,1,-260.0,-260.0,-260.0,224.055,224.055
068af2977e02cc1f3168c10a8dae7f75,18,-1541.0,-1541.0,-1541.0,145.08,145.08
068bbb3e673cb65b4dc8ab4b5c0e1ace,1,-1316.0,-1316.0,-1316.0,67.5,67.5
068bd0c22ec93f62590e441f536add47,1,-200.0,-200.0,-200.0,172.26,172.26
068f26f8bab74f92a5cd69ba245e5ed4,1,-96.0,-96.0,-96.0,9.0,9.0
068ffc0292648b2684b8523439a92209,6,-12.0,-12.0,-12.0,94.59,94.59
06919b6081c241e4096c81ac93c51161,1,-479.0,-479.0,-479.0,300.825,300.825
06970b475ec74b0c0f662acf96ddc0da,1,-1074.0,-1074.0,-1074.0,1325.74,1325.74
06a7e69359b3a5ae1b532df42d1edf21,1,-21.0,-21.0,-21.0,172.395,172.395
06aad70782aa1213590fa42dd145e501,1,-502.0,-502.0,-502.0,1003.59,1003.59
06acc3c65f0d1d826c743ae0cba4df79,1,-1137.0,-1137.0,-1118.0,450.0,450.0
06ad8d9dade515528aa12b68ca2f44c0,1,-340.0,-340.0,-340.0,225000.0,225000.0
06ae1d8e240dae40dfdd85171fa5b6b1,1,-1139.0,-1139.0,-1140.0,13548.4,13500.0
06b61003e3c389eb3a17275a29e085c2,1,-339.0,-339.0,-338.0,2147.8,1246.5
06bd71884b7d8fb0e814aa016b6a6d9f,1,-1649.0,-1649.0,-1649.0,2241.18,2241.18
06be608445e01caa1280f9439e257db2,1,-1264.0,-1264.0,-1264.0,110.295,110.295
06c08c3f149578448c32d9270767ee4b,1,-109.0,-109.0,-122.0,2250.0,2250.0
06c09ef6d21bc3874d961f4dcf0917c5,1,-1772.0,-1772.0,-1772.0,1713.33,1713.33
06ca169a9ffaaa09925f064253341df8,1,-212.0,-212.0,-212.0,348.48,348.48
06d7b43a023463ec46f3a070a845c8da,1,-27.0,-27.0,-27.0,2.52,2.52
06e061fd6e658f4963bf835601bd7307,1,-273.0,-273.0,-289.0,20858.4,20858.4
06e3083998b624a54a72283f8d1d2bb4,1,-381.0,-381.0,-389.0,7237.75,7237.75
06e7839a15ea021abb885b25809312e6,1,-69.0,-69.0,-71.0,20638.8,20638.8
06e939108485c80a16d0ab6d32bf6df1,17,-1496.0,-1496.0,-1496.0,434.565,434.565
06f50ff18bc390a111a00056c509869f,1,-167.0,-167.0,-167.0,10749.2,10749.2
06f58d6f2f7836df5f52243e21a4859e,1,-2158.0,-2158.0,-2158.0,171.54,171.54
06fa1f19eac7ac356f67f7649d71dd22,1,-138.0,-138.0,-138.0,1258.24,1258.24
06feac996ceb708b372d2aa803ea9f5d,1,-228.0,-228.0,-228.0,6300.0,6300.0
06ff5da1681775d1684f732d5af35d0e,7,-1485.0,-1485.0,-1485.0,105.255,105.255
070827fb19cbd176b319f8f0f974f4ac,1,-118.0,-118.0,-118.0,11650.6,11650.6
07186552f5215dec618258436a5fe000,1,-36.0,-36.0,-36.0,247.86,247.86
071f7358dd573667867ac93e4b99e70e,1,-1168.0,-1168.0,-1168.0,313.74,313.74
072a1cc958bcbd624d1963d9b4b0e2de,1,-192.0,-192.0,-192.0,202500.0,202500.0
072a380ae5f64ab4e5fb5cdbd1ff8a15,1,-270.0,-270.0,-270.0,1125.0,1125.0
073e631f2ac2923f7c169ceef3ac9440,1,-138.0,-138.0,-138.0,1494.58,1494.58
0741f2fd66a7308829bf4ad53232a56e,1,-1539.0,-1539.0,-1552.0,3375.0,3375.0
074caad382646166faf73b477a0cd4a3,1,-118.0,-118.0,-118.0,356.535,356.535
075836418315a400169cd03a60048f7f,1,-646.0,-646.0,-646.0,1202.08,1202.08
0762012cc297f07a2948dfb26c135f38,1,-26.0,-26.0,-26.0,180.27,180.27
076c21dd024d25df25c3433d16e55c38,1,-2300.0,-2300.0,-2308.0,9000.0,9000.0
076c3fe209eecb92304347da182405be,15,-1881.0,-1881.0,-1883.0,10800.0,10800.0
076f965418f0e4f0aad1f101e211c718,1,-293.0,-293.0,-293.0,2146.19,2146.19
0773ae34d4af86021863ebd2735d8397,5,-2255.0,-2255.0,-2270.0,9000.0,9000.0
077c20360de6c6885c50664f5ffc1e7e,3,-2110.0,-2110.0,-2110.0,23.805,23.805
077d9b8dfbd97976c1f7dccc5edbc916,1,-312.0,-312.0,-312.0,3069.27,3069.27
0780938661dcb3a7b6df40b5028ddd30,1,-1075.0,-1075.0,-1075.0,1.35,1.35
07812f42ca56ffaa7ef3726fc685c2ae,1,-570.0,-570.0,-570.0,0.855,0.855
07831fab2900a0b9ad0b5499330a8be0,1,-113.0,-113.0,-119.0,9142.7,9142.7
07904719f63ff9cd235fb7d6fea4bc9d,1,-53.0,-53.0,-62.0,44738.7,44738.7
079372d97ec4b611f535b7250e6dd124,3,-2804.0,-2804.0,-2791.0,6750.0,6750.0
07943db42cb528db97726838b41145b1,17,-2790.0,-2790.0,-2820.0,91.395,91.395
0795c9d4a3316baae116de81d2e5012a,1,-213.0,-213.0,-225.0,2960.55,2960.55
0798c7f01da45605f6241f40d160e76a,6,-2066.0,-2066.0,-2077.0,9000.0,9000.0
079b94100f3ca2d8ef8374e7dc49b525,1,-1778.0,-1778.0,-1793.0,3375.0,3375.0
079dd270c44eb6f595171875a32f136b,1,-2091.0,-2091.0,-2091.0,333.99,333.99
07a214d168f5cbb555df2a8ddd5702c4,1,-20.0,-20.0,-26.0,14722.5,14722.5
07af5d2a4dcbb3690041340aa00d06b8,3,-2762.0,-2762.0,-2784.0,3375.0,3375.0
07b387137f1c879d431ae34b8041e01f,1,-175.0,-175.0,-175.0,2249.37,2249.37
07b4c235f9a93b09425a7104f6d6b9aa,1,-277.0,-277.0,-277.0,96.885,96.885
07ba31c814f6586227a655b12aaf690f,1,-38.0,-38.0,-53.0,8994.24,8994.24
07ba5232d85d1e080c22b5fe5eb3776f,1,-260.0,-260.0,-264.0,23254.9,23254.9
07c32effeabf4e615ddee1c038aa41e5,1,-1613.0,-1613.0,-1613.0,1806.03,1806.03
07c56567b1900be49768ff638408b7dd,1,-1797.0,-1797.0,-1800.0,9000.0,9000.0
07d11d6c0f488f28efa338a2d88d30c3,1,-1760.0,-1760.0,-1779.0,900.0,900.0
07da5d207bc13118c91672c63b386294,12,-1909.0,-1909.0,-1909.0,1315.08,1315.08
07e30c0810017f6d2799b6afe4256450,1,-92.0,-92.0,-95.0,24619.8,24619.8
07e6ae73b86f6afd8a54631d1513b282,1,-330.0,-330.0,-330.0,69.12,69.12
07edd9d595b25cc3d9fbdbbf7601cffb,1,-325.0,-325.0,-328.0,2247.07,2247.07
07ee8d3863474f70a022337ce7392133,1,-155.0,-155.0,-155.0,40500.0,40500.0
07f54ebe3ddb0d58713aa47955a455e0,1,-757.0,-757.0,-778.0,7875.0,7875.0
07f7a9305c00a26a1074dd6ee7406117,4,-1294.0,-1294.0,-1301.0,6750.0,4500.0
07f9e9351b1ba5d8f53e8b9e369b35cc,1,-129.0,-129.0,-129.0,431.235,431.235
07fd2b7d0abfd901c5513c7cf4d71995,1,-324.0,-324.0,-324.0,170.685,170.685
07fdc849b9161daed2bb66c9f2e32776,1,-227.0,-227.0,-227.0,273.06,273.06
07fefdee0da7cbe74b1831230523fb46,4,-2503.0,-2503.0,-2503.0,2250.0,2250.0
0806db0c5a3bbfc689b3ee7abd25dc26,1,-1421.0,-1421.0,-1428.0,11250.0,11250.0
080d843b7fd267ee9154ba4bb5b9b0ca,1,-122.0,-122.0,-122.0,2798.05,2798.05
080ecaae7dfbe49fde8b594ef3380ed2,1,-321.0,-321.0,-321.0,9000.0,9000.0
08122a3af5dfa6b924b7bd9d0bfa65db,1,-234.0,-234.0,-243.0,11315.8,4500.0
081af172864182fe6d5673bbfa9c7287,1,-399.0,-399.0,-399.0,1916.55,1916.55
081cf0a144c2b4984dab98cc908021bc,1,-238.0,-238.0,-238.0,1197.81,1197.81
081e8bb5d10ee15c83fcadc2f13865a4,1,-491.0,-491.0,-491.0,4342.59,4342.59
08257004d45c9b9804419f6919eb6c0e,5,-2905.0,-2905.0,-2905.0,3600.0,3600.0
082729967bf9702911c3970d2c1a719a,1,-642.0,-642.0,-642.0,217800.0,217800.0
0828d8467375c7a066aef21ce54dd72b,1,-1577.0,-1577.0,-1577.0,745.425,745.425
082a5e7953edbfd7f6366e42626e373d,1,-104.0,-104.0,-104.0,873.0,873.0
082c559b17be71f075ce718ed3c84128,1,-26.0,-26.0,-24.0,20796.5,20796.5
082cda8d4a8ad42a131e1d9d82a6dd27,1,-295.0,-295.0,-295.0,2416.27,2416.27
082eed51e2c30b45afafc5bc959eaf88,1,-92.0,-92.0,-94.0,19551.0,19551.0
082ff898c24021dc1ffc26d7855ee4ae,12,-1652.0,-1652.0,-1652.0,8.91,8.91
08306617071244c1971e2c03657590b1,1,-144.0,-144.0,-163.0,2250.0,2250.0
0839bcdb69a76a4272051e8bb901040e,1,-73.0,-73.0,-92.0,2.52,2.52
083f9464be097c12f5a989b5a2a3978c,30,-2449.0,-2449.0,-2461.0,10800.0,10800.0
0842a869facdc4fea897a6fdc74856ec,1,-283.0,-283.0,-283.0,18000.0,18000.0
08467b886d039fa2b1103d726539811b,1,-274.0,-274.0,-274.0,87.165,87.165
084cf2abea31616abcb483e2fc6bae22,1,-489.0,-489.0,-489.0,163.485,163.485
08508e55df0d4af34c5384e05665d1c4,6,-622.0,-622.0,-622.0,378.945,378.945
0856f598a8031398cdf3fc9aff6f7750,1,-915.0,-915.0,-913.0,6337.98,6337.98
08580f2d0f8551a67969b8d53763d230,1,-279.0,-279.0,-271.0,503.505,503.505
08592f9a0b68234b71089a94f28ce9d1,1,-105.0,-105.0,-105.0,377.325,377.325
085a1f30567aec3650787ce3a8a7fc0a,1,-278.0,-278.0,-278.0,29700.0,29700.0
085bbea5e817872338ac059172e0c013,1,-29.0,-29.0,-29.0,6440.76,6440.76
0864116efb67765e09a7e7a85bf7f203,10,-2783.0,-2783.0,-2788.0,5400.0,5400.0
086c81e830744498af1176309ea85a75,10,-69.0,-69.0,-69.0,20.7,20.7
086c90e779a4634e7beb78fc20044a44,1,-146.0,-146.0,-146.0,450.0,450.0
086e3b29856590f5523291b89fd2fe7a,1,-2715.0,-2715.0,-2716.0,3375.0,3375.0
0871a8f79e872f842571c410db57a0ff,1,-209.0,-209.0,-209.0,11228.3,11228.3
0872ccdf99a0d7fdb741a48ef239b1ef,5,-1911.0,-1911.0,-1911.0,10485.0,10485.0
087779fd30ed0c2421fc8e81cf98fd48,1,-276.0,-276.0,-276.0,153.54,153.54
087ddf0bd241b7aa86d36253f6430615,1,-256.0,-256.0,-260.0,225.0,24.75
088137069b2238b380f5c24b2a7a2def,1,-966.0,-966.0,-982.0,3375.0,3375.0
0881851ff2da973835a23b7ca57c1b8f,1,-109.0,-109.0,-109.0,130.5,130.5
0882930c81309284978a68dc1869f235,1,-53.0,-53.0,-53.0,372.78,372.78
0886b2dd4c3c70be393180a0ae59655c,4,-2275.0,-2275.0,-2275.0,243.9,243.9
088c7f6e4ff07012fa3e4c34a4ae0de3,1,-277.0,-277.0,-277.0,1371.69,1371.69
088d71b9edfcdb2139b6cc2151296316,1,-322.0,-322.0,-342.0,3375.0,3375.0
088e5b0be0b8ca1c9b700076a74a7c10,1,-18.0,-18.0,-18.0,374.805,374.805
0891492dfbf798c6ed58559e0ccd1fd2,1,-82.0,-82.0,-82.0,4526.91,4526.91
0895ec36f2cef761aebd09428ea9bf8f,1,-207.0,-207.0,-207.0,670.32,670.32
089798b288db93354dce5b7c8fbaf07d,1,-2590.0,-2590.0,-2590.0,3375.0,3375.0
089c2ed66da8e51b987421c0d6a00e8c,1,-115.0,-115.0,-116.0,7357.77,7357.77
089ec0d4b4dc7783ca7945f3048c6d5e,8,-1701.0,-1701.0,-1684.0,6750.0,6750.0
08a12887fd7925bc91d29d4f2f745203,1,-1049.0,-1049.0,-1049.0,438.975,438.975
08a3ae434d727f8ab4b5e59e29ac3052,1,-161.0,-161.0,-161.0,113.13,113.13
08a829ca89a430a35b7f38d31294d762,1,-197.0,-197.0,-197.0,9000.0,9000.0
08bbb13e377b31130caf564135c4a52b,1,-1528.0,-1528.0,-1528.0,2250.0,2250.0
08bd8de8c5d5866c49be8331fbb0f364,1,-24.0,-24.0,-24.0,15300.0,15300.0
08be19162ad9382871b059780b967fd9,1,-120.0,-120.0,-120.0,346.68,346.68
08c125ca7409099720b173ddafb75dfb,1,-114.0,-114.0,-129.0,9581.58,9581.58
08c277701cdbcb131b645ca068485626,1,-713.0,-713.0,-704.0,450.0,450.0
08c4a799d966b9b97492d7fb0991e584,1,-42.0,-42.0,-42.0,1039.59,1039.59
08cbc58f5af5e0efc15343dab01a540a,27,-1463.0,-1463.0,-1463.0,78.975,78.975
08cfb151e9e5e42db56ad4296e2878a1,1,-17.0,-17.0,-17.0,9555.08,9555.08
08d3de9119c7da4ef2aece4657174df2,4,-2271.0,-2271.0,-2278.0,3375.0,3375.0
08d841502c8cbfa1388fcdfac35f3b20,6,-2267.0,-2267.0,-2274.0,4500.0,4500.0
08e2273da41d9f2d18206c2ca6c806b5,1,-207.0,-207.0,-215.0,17258.5,17258.5
08e55af17e5949dfcbcdff2f8583c9af,1,-2336.0,-2336.0,-2341.0,6750.0,6750.0
08ec51281dabf14518088f5046d61a4e,1,-354.0,-354.0,-354.0,9000.0,9000.0
08ed7c95e993db72716957566425bca4,1,-92.0,-92.0,-92.0,913.275,913.275
08f18c4de3938c4c9e3564e58dac3fde,1,-78.0,-78.0,-78.0,9097.61,9097.61
08f1cb8af02003389707b943e9982729,27,-781.0,-781.0,-781.0,225.315,225.315
08f6d17412bc52c401170b072c17f22a,5,-826.0,-826.0,-835.0,9000.0,9000.0
08fb56b835318ff3982a88e264f2672f,1,-1111.0,-1111.0,-1111.0,6031.4,6031.4
08fee68ce3b724a4c5821bdad41de3f2,1,-105.0,-105.0,-105.0,1760.67,1760.67
09024af3b4cdde94e4b700c5f2e28e9c,1,-110.0,-110.0,-110.0,9000.0,9000.0
091dbea64856560a84390051118d8df4,1,-656.0,-656.0,-665.0,15750.0,15750.0
09202ab8a680c2c626bc34addf904aa4,1,-122.0,-122.0,-122.0,5.22,5.22
09245412ead5c7b9fe9e60a821377c4e,1,-107.0,-107.0,-111.0,2250.0,2250.0
092b354d51cc6c6f047e1642b35355f6,1,-203.0,-203.0,-203.0,2250.0,2250.0
0935eda7b8d73fecb414b2f16f98d68f,1,-2440.0,-2440.0,-2440.0,262.71,262.71
0939abe041ed340c57cbefd947740625,1,-431.0,-431.0,-433.0,13592.5,13592.5
093bf129ec2b802fe8bd6914806169fe,1,-813.0,-813.0,-820.0,6750.0,6750.0
0946823b8d410e09ea4d47950c9e3d53,1,-2680.0,-2680.0,-2680.0,1125.0,1125.0
094835b01963505a3cb5545a73f1612f,1,-86.0,-86.0,-94.0,15961.1,15961.1
0955a7d5500af48cd6c1b14303fcce5d,1,-326.0,-326.0,-326.0,1.62,1.62
0957292b59e3083ed558e2bb54fdc793,1,-1205.0,-1205.0,-1205.0,360.0,360.0
095f7a93efe377c0fe9645cb98b6e09a,15,-129.0,-129.0,-129.0,934.92,934.92
095feb339509d59d4fd12bf90c96629c,1,-209.0,-209.0,-209.0,857.655,857.655
096252207283afa588b09500841f60c5,1,-167.0,-167.0,-175.0,21898.7,73.71
0963915d647d4bf5b8483f94627f4654,1,-105.0,-105.0,-105.0,470.205,470.205
096d00d284c49fa7f7eaf8a6302484bf,1,-842.0,-842.0,-842.0,22451.6,22451.6
096df8e65b55a8a0c4448bbd8bde2ef5,1,-41.0,-41.0,-41.0,2689.78,2689.78
0971fbb5e3259174642fe769ca3c4b4f,1,-160.0,-160.0,-160.0,11250.0,11250.0
097746cc7e6297f92470a922f9195c08,1,-501.0,-501.0,-502.0,13500.0,13500.0
097dbd179ffb73a005e2dbe12cee3466,1,-2483.0,-2483.0,-2488.0,3375.0,3375.0
098e348c109d27bc455aba3d8f09ba6c,1,-133.0,-133.0,-133.0,5545.04,5545.04
09929c4101bb68c43577ee51aa9c6360,1,-464.0,-464.0,-487.0,9000.0,9000.0
09980a6fefe9e19d21b3185aff006db8,1,-141.0,-141.0,-141.0,53.055,53.055
09986a30e3726e4260a2949a95aca09c,1,-555.0,-555.0,-555.0,0.315,0.315
099a6260fd0613e1c61afbf54ae3650b,1,-219.0,-219.0,-219.0,29.52,29.52
099c0495c26e69183fc32946d81ca51d,1,-138.0,-138.0,-150.0,32529.7,32529.7
099ce77242710bf40d56a1941952b012,1,-122.0,-122.0,-122.0,20.79,20.79
099d97ba9789403c450c11e9bca913d6,1,-216.0,-216.0,-223.0,1.26,1.26
09aff5dfcd28c382001f7f6b78f4e29d,1,-606.0,-606.0,-625.0,2250.0,2250.0
09ca16a86a44e17199421ce8f5308f14,9,-2097.0,-2097.0,-2092.0,8100.0,8100.0
09cd3fb896ea8ba83ff7c83a95e23bf3,1,-152.0,-152.0,-171.0,225.0,225.0
09d206e0d39ac2225949c05990555479,1,-353.0,-353.0,-353.0,27900.0,27900.0
09d3d2695c07750761a00811cb5a97b9,1,-2142.0,-2142.0,-2142.0,225.0,225.0
09d43354f0b28531a3879c0ddb641ea3,1,-125.0,-125.0,-125.0,630.225,630.225
09d81b0e3171ac0a21febdd39b5b761e,1,-1708.0,-1708.0,-1726.0,9450.0,9450.0
09d837114902727f37b4fb72ec122128,3,-2251.0,-2251.0,-2247.0,9000.0,9000.0
09db2fc6cb448a55f140f7b4ded81520,1,-201.0,-201.0,-207.0,3393.45,3393.45
09df60a1dd40f10fbf6d6cb93d802762,4,-1593.0,-1593.0,-1593.0,4500.0,4500.0
09f23bbbe89a46c9a916761d917b9890,1,-1416.0,-1416.0,-1427.0,6750.0,6750.0
0a082f880f003559489e58607930f3f9,1,-304.0,-304.0,-304.0,178.605,178.605
0a0bc27e6bbae5e0bba874145596f8c8,1,-455.0,-455.0,-455.0,428330.0,428330.0
0a103affc9368bccb3c6ac8266a780f0,1,-2188.0,-2188.0,-2188.0,1125.0,1125.0
0a1729deb9de4187a28457a8e087b22e,1,-142.0,-142.0,-142.0,2250.0,2250.0
0a17e1af9bca6a3f28875634cd62c236,1,-56.0,-56.0,-56.0,15767.2,15767.2
0a1bec4deb8c7c3775dc1690f734919e,1,-131.0,-131.0,-131.0,44.19,44.19
0a1e88b3f5adc49a0a3bb38b8c9b98b3,1,-29.0,-29.0,-29.0,584.145,584.145
0a1f414a9815652e6f65f3dd0058d683,1,-771.0,-771.0,-771.0,22500.0,22500.0
0a28001f99462bcff9c9674a18df53e5,1,-209.0,-209.0,-209.0,64.53,64.53
0a337bcc09cf4e796203bbee3a7db021,1,-523.0,-523.0,-524.0,5789.02,5789.02
0a3ea46836ad8181006b8bc2f245a602,1,-214.0,-214.0,-214.0,9898.96,9898.96
0a3ff2fb1d19dd1cdabff7aa5cb38a82,1,-370.0,-370.0,-370.0,12.6,12.6
0a435076551968c5ad1e91fa6315794c,13,-2520.0,-2520.0,-2535.0,6750.0,6750.0
0a49f16d7a2bb58e92eb607ee55f6e10,1,-80.0,-80.0,-84.0,6990.3,6990.3
0a4a0453543eb1d6566e601d178863c0,1,-691.0,-691.0,-680.0,14901.2,14901.2
0a4b0bf98999fd04aa52f9bdb946546b,1,-884.0,-884.0,-884.0,4500.0,4500.0
0a4eb6b5917d50cada201fdfe5e12445,1,-546.0,-546.0,-548.0,2250.0,2250.0
0a523a7e2c8fd29e463623dd9af78d49,1,-61.0,-61.0,-61.0,14.175,14.175
0a542adf5907ee82fccb02143e6c74c3,1,-53.0,-53.0,-53.0,4533.21,4533.21
0a5ea436acf277dcb9ce246fc0327afb,1,-23.0,-23.0,-23.0,22500.0,22500.0
0a66b10be4a5b66cdb33ae9e82f0628e,1,-31.0,-31.0,-31.0,6057.13,6057.13
0a6c1c2755df7adcf66ff8c5a5f90a45,1,-154.0,-154.0,-154.0,17.64,17.64
0a7b4bc1917505decb0a7c38b9252c7a,1,-1622.0,-1622.0,-1631.0,6750.0,6750.0
0a8035fb0f1ce7236a41238e057554d4,1,-257.0,-257.0,-257.0,707.355,707.355
0a814c6358bfce9da2c1fa7429195c71,1,-425.0,-425.0,-439.0,2720.29,2720.29
0a85abb62a3f752bb1ac2954308c3383,1,-183.0,-183.0,-199.0,6696.18,6696.18
0a8e556f2819938a7caa7cfada3290ed,1,-440.0,-440.0,-440.0,540.0,540.0
0a8f0302a6ac3656391f2b4e569d1492,1,-341.0,-341.0,-353.0,36457.6,36457.6
0a9019e5fdc2cfa77a3aa8527bdec5e2,1,-1513.0,-1513.0,-1513.0,538.515,538.515
0a9bad1533d78b1d0377edaa6355a8f3,1,-58.0,-58.0,-64.0,6222.6,6222.6
0a9d7bbd82a02e1fd41de5e1a55e0cfd,1,-417.0,-417.0,-417.0,0.36,0.36
0aa031acd1adfdf4ed42ad9f7d4e2f76,1,-146.0,-146.0,-146.0,335.655,335.655
0aa07da640add97d9067c34a21faf05e,1,-106.0,-106.0,-106.0,111.78,111.78
